100 великих улиц и площадей,Аннина С.А.,"Книга приглашает читателя посетить самые прекрасные и неповторимые площади и улицы мира. Вы узнаете о том, какая улица самая длинная в мире, или самая зеленая, узкая или самая широкая. Вы познакомитесь с историческими событиями и архитектурными достопримечательностями, сформировавшими нынешний облик величайших площадей России, стран Европы, Азии. Ближнего Востока, Африки, Америки.",2 000 тг,0,Вече,2015 г.,9785444419731,416,Твердый,215 мм x 145 мм,33 мм,385 г.,http://www.bookcity.kz/content/images/thumbs/5068282_1407985.jpeg
Кэйптаун: Архитектура и дизайн / Cape town Architecture & Design,Неизвестно,"Cape Town is the third most populous city in South Africa and it is receiving the largest number of tourists of any South African city. It is a vivid aspiring town with a lot of new Hotels and Restaurants. Cape Town's architecture is a fascinating mosaic of Asian, European and African traditions mixed with more and more modern elements. The city's image remains uniquely defined by the majesty of Table Mountain and the surrounding two oceans. Foreign investors, attracted by the temperate climate and spectacular views, have commissioned magnificient homes on the Atlantic seaboard. This book provides an insight to modern architectural projects in Cape Town from the last four years. Not only public and cultural buildings, such as Restaurants and Hotels but also private houses are shown in chapters. As far as available floor plans give additional insights. Издание на английском, немецком, французском, испанском и итальянском языках. Формат: 25,5 см х 33 см.",25 500 тг,0,Daab,2007 г.,9783866540309,240,25 мм,220 г.,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5036379_1358492.jpeg
Ламинат шаг за шагом,"Фаитилевич М., Пустовойтов В.","Вы хотите постелить новые полы, но не хотите тратить лишние деньги и нанимать специалистов? Вы хотите сделать ремонт самостоятельно, но не имеете для этого достаточных знаний? В таком случае эта книга станет для вас настоящей находкой! Из нее вы почерпнете необходимые сведения о том, как правильно выбрать и уложить ламинат и паркет, как за ним грамотно ухаживать и в чем преимущества тех или иных материалов. В качестве бонуса к сэкономленным средствам вы получите чувство законной гордости перед семьей, соседями и друзьями.",500 тг,0,Центрполиграф,2009 г.,9785952444386,128,200 мм x 130 мм,5 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5019266_1340060.jpeg
Ландшафтная архитектура: История стилей,Ожегова Е.С.,Неизвестно,13 700 тг,1,Мир и Образование,2019 г.,9785946665438,Твердый,36 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5116426_1449370.jpeg
Ландшафтный дизайн,Шиканян Т.Д.,"Автор книги, известный ландшафтный дизайнер Татьяна Дмитриевна Шиканян, уже много лет проводит экскурсии по оригинальным частным садам России. В своей новой книге она делится с читателями самыми яркими идеями оформления территории загородных домов. Что очень важно, в ее фотоколлекции – дизайнерские решения, актуальные не только для южных, но и для более северных широт.",8 100 тг,5,АСТ,2018 г.,9785171059811,192,Твердый,290 мм x 205 мм,25 мм,850 г.,http://www.bookcity.kz/content/images/thumbs/5114497_1447654.jpeg
"Ландшафтный дизайн в архитектурном стиле. Оригинальный американский стиль, том 2/Landscape Design fo",Неизвестно,Неизвестно,25 100 тг,0,Schiffer books,978076433107754999,24 мм,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5042397_1363748.jpeg
Ландшафтный дизайн для стандартных участков,Воронова О.В.,"Даже небольшой стандартный участок можно превратить в уникальный по дизайну роскошный сад, если знать специальные профессиональные  приемы. В этой книге вы найдете идеи, ""ключи"" и подсказки от автора, которые помогут вам определиться со стилем сада, визуально увеличить участок, правильно подобрать варианты посадки растений, гармонично расположить декоративные элементы и конструкции, придать индивидуальность и уют с помощью освещения.",6 800 тг,0,Эксмо,2018 г.,9785699856282,184,Твердый,20 мм,895 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5128151_1460637.jpeg
Ландшафтный дизайн своими руками,Кашин С.П.,"У каждого человека имеется своё собственное представление о том, какой должна быть идеальная дача. Определяющим фактором служит то, какие цели преследуют владельцы дачного участка: использование его исключительно для сбора богатого урожая фруктов и ягод или в качестве уютного места для красивого отдыха. Благодаря этой книге вы сможете не только определиться в выборе стиля обустройства любимой дачи, но и соорудить на дачном участке очаровательные декоративные фонтаны, пруды и другие водоёмы, эффектно озеленить садовый участок, а также сделать шикарную дачную мебель из подручных материалов. Эта книга станет прекрасным подарком для каждого настоящего дачника!",5 000 тг,0,Т8 RUGRAM,2017 г.,9785386111076,322,Твердый,20 мм,520 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129365_1461822.jpeg
Ле Корбюзье,Рассел Д.,"High Quality Content by WIKIPEDIA articles! Ле Корбюзье (фр. Le Corbusier настоящее имя Шарль Эдуар Жаннере-Гри (фр. Charles Edouard Jeanneret-Gris) 6 октября 1887, Ла-Шо-де-Фон, Швейцария — 27 августа 1965, Рокебрюн — Кап-Мартен, Франция) — французский архитектор швейцарского происхождения, пионер модернизма, представитель архитектуры интернационального стиля, художник и дизайнер. Данное издание представляет собой компиляцию сведений, находящихся в свободном доступе в среде Интернет в целом, и в информационном сетевом ресурсе ""Википедия"" в частности. Собранная по частотным запросам указанной тематики, данная компиляция построена по принципу подбора близких информационных ссылок, не имеет самостоятельного сюжета, не содержит никаких аналитических материалов, выводов, оценок морального, этического, политического, религиозного и мировоззренческого характера в отношении главной тематики, представляя собой исключительно фактологический материал.",8 800 тг,0,Книга по требованию,2012 г.,9785512878644,66,6 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5068009_1407732.jpeg
Леттеринг. Создание собственного стиля шаг за шагом,Фрау Х.,"О чем эта книга:Книга с практическими упражнениями по каллиграфии от популярного немецкого преподавателя, автора мастер-классов и создателя своей школы каллиграфии Тани «Фрау Хёлле» Каппель. Вы узнаете все об основах и вариациях леттеринга, сможете попрактиковаться в удобной прописи и подобрать подходящие  материалы.Для кого эта книга:Для тех, кто мечтает научиться каллиграфииДля тех, кто хочет попробовать, но не готов идти на мастер-класс""Фишки"" книги:Две вкладки- таблицы готовых шрифтов в натуральный размерПрактические советыРазбор ручного леттеринга и обработки в Adobe PhotoshopРазбор возможностей использования леттеринга в интерьере",6 800 тг,0,Эксмо,2018 г.,9785040929047,144,Твердый,290 мм x 205 мм,1 мм,501 г.,http://www.bookcity.kz/content/images/thumbs/5127614_1460107.jpeg
Лондон 2000+ / London 2000+,Неизвестно,Неизвестно,16 100 тг,0,Monacelli Press,2010 г.,978158093208055000,Твердый,20 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5014464_1336284.jpeg
Лондон. Большой иллюстрированный историко-архитектурный атлас,Баамон А.,"В этом удивительном атласе Лондон показан с необычной стороны с помощью трех четко выделенных разделов: Хронология, Районы и Типология. Более 300 иллюстраций памятников архитектуры, расскажут об истории Лондона, его разнородном административном устройстве и основных зданиях. Здесь вы увидеть полную панораму архитектурной эволюции города начиная от древнего римского моста до шокирующих небоскребов, проектируемых для Лондона будущего.",4 500 тг,0,АСТ,2010 г.,9785170645145,128,Твердый,290 мм x 220 мм,10 мм,670 г.,http://www.bookcity.kz/content/images/thumbs/5003890_1325201.jpeg
Лондонские апартаменты/ London apartments,Неизвестно,"Narrow winding streets, tasteful gardens, and centuries' old structures have long made London the Capital of Quaint. But in the past few years this historic city has made a name for itself in the world of architecture and design. From the witty to the high-tech, the minimalist to the lavish, these London apartments showcase the best work of today's architects and designers.",12 800 тг,0,teNeues,2001 г.,9783823855583,Мягкий,38 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5035590_1356909.jpeg
Лотнер. Исчезающие пространства / Architecture. Lautner,Кэмпбелл-Ланге Б.-Э.,"* ka-Lautner / Архитектор Лаутнер Characterized by sweeping rooflines, glass-paneled walls, and steel beams, his buildings displayed a combination of fantasy and minimalism, often integrating water and incorporating surrounding landscapes. Lautner always placed great importance on the relationship between humans, space, and nature.",7 600 тг,0,Taschen,2005 г.,9783822839621,96,Мягкий,8 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5038799_1391069.jpeg
Любимая дача. Ремонт и декор,"Гаврилова А., Крейс В.","Издание предназначено для женщин, которые хотят разобраться в непростых, на первый взгляд, вопросах ремонта в загородном доме. Но, прочитав эту книгу, вы поймете, что нет ничего невозможного. На ее страницах представлена необходимая информация по проведению ремонтно-строительных работ, по перепланировке, замене оконных и балконных блоков, дверей, отделке полов и потолков. Приведены примеры дизайнерских решений по декору и внутреннему убранству. С помощью нашей книги вы создадите комфорт и уют в своем доме.",800 тг,3,Олма Медиа Групп,2015 г.,9785373051279,272,Твердый,200 мм x 130 мм,21 мм,275 г.,http://www.bookcity.kz/content/images/thumbs/5033733_1353562.jpeg
Любимая фазенда. Уголки отдыха: яркие идеи дизайна,Шахова М.,"Новая книга от продюсера телепрограммы ""Фазенда"" Маши Шаховой - прекрасный подарок для настоящих эстетов, вдохновляющихся идеями комфортной жизни за городом.В этой книге собрана уникальная коллекция проектов: удобные беседки и милые летние домики, практичные летние кухни и уютные веранды, а также просторные патио для активного отдыха. Коллекция программы ""Фазенда"" представляет вашему вниманию красивые и  удобные варианты всех этих объектов загородного участка.  Преобразите свою дачу, наполните каждый уголок уютом и красотой, воспользовавшись дизайнерскими идеями профессионалов, добавьте немного своего труда - и великолепный результат вам гарантирован. Смотрите, читайте, и - творите своими руками!",12 100 тг,3,Эксмо,2018 г.,9785699641758,280,Твердый,25 мм,1300 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5128132_1460614.jpeg
Любимый цвет: Подбор цветовых решений для жизни,Стармер А.,"Правильно подобранный цвет способен не только преобразить пространство, но и сделать его комфортным именно для вас. В новой книге известного специалиста по цвету и дизайну Анны Стармер собраны уникальные фотографии из всех уголков мира, которые подсказывают вдохновляющие идеи оформления любых помещений с учетом цвета, освещения, фактуры материалов и поверхностей. Вы найдете здесь ценные экспертные комментарии и примеры применения цвета на основе таблиц оттенков. Научившись уверенно сочетать цвета и создавать собственный оригинальный дизайн, вы сможете смело приступить к обустройству собственного дома и сделать его отражением вашего вкуса и личности.",14 900 тг,3,Азбука-Аттикус,2019 г.,978538914340101,Твердый,20 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5130202_1462594.jpeg
"Люди и кирпичи: 10 архитектурных сооружений, которые изменили мир",Уилкинсон Т.,"Книга Тома Уилкинсона - захватывающее путешествие в историю архитектуры, в ходе которого вам предстоит познакомиться с десятью великими сооружениями, удаленными друг от друга во времени и пространстве: из Древнего Вавилона вы попадете во Флоренцию эпохи Возрождения, в Пекин рубежа XVIII–XIX веков, в Лондон 1930 х годов, а затем и в современный Рио де-Жанейро. Люди живут в архитектурной среде, а она, в свою очередь, формирует их взгляды и определяет поведение. Это взаимовлияние и есть предмет авторского интереса. Том Уилкинсон поднимает самые разные темы - секс, власть, нравственность, труд, здоровье - в контексте их связи с гармонизацией пространства. Вы узнаете, как окружающие нас здания формируют человеческое мировоззрение - и наоборот. полная любопытных научных фактов, эта книга блестяще написана и...",4 700 тг,0,Альпина Паблишер,2015 г.,9785916714371,336,Твердый,215 мм x 170 мм,24 мм,550 г.,http://www.bookcity.kz/content/images/thumbs/5073748_1413025.jpeg
Маркетинг для дизайнеров интерьера: 57 способов привлечь клиентов,"Митина Н.,Горский К.","Что нужно для успешной работы в области дизайна интерьера? Как дизайнеру или визуализатору привести свое дело к процветанию? Получить блестящее образование, стать профессионалом, развиваться, совершенствоваться — да, конечно, но этого недостаточно. Успешному бизнесу прежде всего нужны клиенты, поток клиентов, ровный и постоянный. И как профессионализм не приходит сам собой, а требует упорной, продолжительной работы, так и поиск клиентов следует начинать еще во время обучения и уже не прекращать — и когда в заказах нет недостатка, и если слава уже идет впереди вас. Даже дизайнеры с именем нуждаются в новых клиентах. Продуманная стратегия поиска, постоянная работа в этом направлении — вот то, что сможет обеспечить устойчивый спрос на ваши услуги. Привлечению клиентов не учат в российских школах интерьерного дизайна, но если раньше приходилось разыскивать советы, изучать подводные камни маркетинга по интернет-форумам и учиться скорее на своих ошибках, то теперь в этом больше нет...",6 000 тг,5,Альпина Паблишер,2018 г.,9785961460735,168,Твердый,240 мм x 170 мм,14 мм,400 г.,http://www.bookcity.kz/content/images/thumbs/5094446_1432416.jpeg
Мастер домашнего ремонта: 324 полезных совета,Вебер М.,"Каждый из нас рано или поздно сталкивается с необходимостью ремонта. Теперь его можно сделать, не прибегая к дорогостоящим услугам профессионалов! Эта книга поможет вам разобраться во всех тонкостях ремонта и самостоятельно решить любую задачу. Здесь собраны решения самых распространенных бытовых проблем, и сложностей, с которыми сталкиваются профессиональные мастера. От сантехники и электрики до внешней и внутренней отделки. Все этапы работ сопровождаются подробными пошаговыми инструкциями с фотографиями. Сделайте ремонт сами! Быстро, экономично, качественно! С помощью этой книги вы сможете: - правильно организовать ремонт - выбрать лучшие материалы - решить любые проблемы с сантехникой - выбрать идеальное для вас освещение - самостоятельно повесить люстру - побороть плесень и пятна - без труда удалить старые обои - поменять окна и двери - построить забор И много другое...",9 100 тг,0,Эксмо,2016 г.,9785699910366,240,Твердый,290 мм x 205 мм,25 мм,1085 г.,http://www.bookcity.kz/content/images/thumbs/5101088_1437711.jpeg
Мастерим из дерева для дома и дачи,Моргунов В.Н.,"Книга станет отличным помощником для домашних мастеров-любителей. С помощью советов и рекомендаций вы научитесь чувствовать красоту древесины различных пород, работать с плотницким и столярным инструментом, мастерить и ремонтировать мебель, освоите тонкости покраски, лакирования и облицовки деревянных поверхностей, секреты мозаичного искусства и многое другое. Для широкого круга читателей.",1 000 тг,0,АСТ,2009 г.,9785170594443,192,Мягкий,240 мм x 170 мм,8 мм,191 г.,http://www.bookcity.kz/content/images/thumbs/5023468_1344905.jpeg
Мастер-класс.Цвет в дизайне,Неизвестно,"Цвет в дизайне можно сравнить с тяжелой артиллерией - оружие мощное, но сложное в использовании.   Книга ""Цвет в дизайне"" расскажет об основных теориях и системах цвета, о том, как мы живем в мире цвета и творчески его используем, будь то дизайн интерьера, реклама или печатные издания.   Не обходится стороной и цвет в цифровой среде, а все иллюстрации книги - ""живые"" работы из реального мира.    В книге вы найдете:       Практические советы эффективного использования цвета в дизайне.     Анализ иллюстраций, в котором теоретические выкладки подкрепляются практическими примерами.     Подсказки и наработки по управлению цифровым цветом.",7 200 тг,0,Рип-Холдинг,2012 г.,9785903190522,256,Мягкий,15 мм,390 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129925_1462334.jpeg
Мера в урбанистике. Малоэтажная планета. Модель поселения МП№ 1,Неизвестно,"Современные города — это икебана из бетонных коробок с признаками измены Родине. Но если не мёртвые высотки, то что? Может ли человек уже сейчас покинуть мегаполис и вернуться к природе — сохранив привычный комфорт и высокий уровень жизни? Живя на Земле, вы развиваетесь интеллектуально и творчески, перенимаете опыт поколений. У вас рождаются здоровые дети. Это шанс жить в мире с природой и самим собой. Вы не делаете лишнюю, надуманную работу в обмен на минимальные блага. Вы создаете гармонию как альтернативу современному биосферно-социальному кризису. Это шанс на достойную, спокойную жизнь во всех масштабах — от вашего города от всей планеты. И этим шансом пора воспользоваться.",5 400 тг,0,Концептуал,2017 г.,9785906756756,188,Твердый,215 мм x 145 мм,10 мм,285 г.,http://www.bookcity.kz/content/images/thumbs/5115756_1448737.jpeg
Механика мерзлых грунтов,Цытович Н.А.,"В настоящем пособии на основе анализа результатов многолетних, главным образом отечественных, исследований по механике мерзлых грунтов устанавливаются основные закономерности ее как науки и их практические приложения по обоснованию методов устойчивого строительства на вечномерзлых грунтах.",4 300 тг,0,Либроком,2010 г.,9785397009669,448,Мягкий,215 мм x 145 мм,20 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5005865_1327290.jpeg
Модные гостиницы. Бюджет / Hip hotels. Budget,Неизвестно,Hip Hotels: Budget,13 700 тг,0,Thames & Hudson,2001 г.,9780500283028,256,18 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5040048_1364285.jpeg
Модные гостиницы. США / Hip hotels. USA,Неизвестно,Hip Hotels: USA,13 700 тг,0,Thames & Hudson,2003 г.,9780500284049,256,18 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5039447_1361087.jpeg
"Моя спальня, она же кабинет. И другие решения для обустройства дома",Торнхилл Д.,"Как обустроить свое жилище, чтобы в нем было уютно и комфортно? Дизайнер интерьеров Джоанна Торнхилл ответит на все ваши вопросы и поможет решить любую интерьерную проблему – от маленькой до глобальной. И те, у кого есть свой дом, и жильцы съемных квартир найдут в книге множество вдохновляющих советов и смогут шаг за шагом создать жилье, которым будут гордиться.На русском языке публикуется впервые.",9 400 тг,5,"Манн, Иванов и Фербер",2019 г.,9785001177159,Твердый,16 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5130197_1462588.jpeg
Мужская лаборатория Джеймса Мея,Мэй Д.                                                                             ,"Цитата ""Человек создал ракеты и отправил человека на Луну. Он создал двигатель внутреннего сгорания и навсегда оставил в прошлом телегу, запряженную лошадью. Он создал Интернет и навсегда избавился от неловкости при покупке порнографии в газетном киоске. Вы можете решить, что благодаря новейшим технологиям в современном мире решены все проблемы, большие и маленькие. Однако вы ошибаетесь.",3 500 тг,0,Альпина Паблишер,2015 г.,9785916712384,260,Твердый,240 мм x 170 мм,22 мм,601 г.,http://www.bookcity.kz/content/images/thumbs/5005641_1387925.jpeg
Мысли о дизайне. Самый известный в мире учебник по дизайну,Рэнд П.,"Эссе Пола Рэнда по дизайну - старейшее и самое известное в мире. Впервые книга увидела свет еще в 1970-х, а основные идеи, изложенные в ней автором, абсолютно актуальны и сегодня! Поэтому, переизданная снова в 2014 году, она тут же стала мировым бестселлером. Этот классический труд будет интересен и полезен как студентам художественных факультетов, так и профессиональным дизайнерам.",3 900 тг,0,Питер,2016 г.,9785496017299,96,Мягкий,290 мм x 205 мм,8 мм,275 г.,http://www.bookcity.kz/content/images/thumbs/5083094_1422177.jpeg
Мыслящая рука. Архитектура и экзистенциальная мудрость бытия,Палласмаа Ю.,"Выдающийся финский архитектор, педагог и теоретик архитектуры Юхани Палласмаа обращается к феноменологическим, гуманистическим основаниям художественного творчества. По его мнению, архитектура - это философское осмысление человеческого бытия, выраженное через физический процесс сооружения.",7 100 тг,0,Классика-ХХI,2013 г.,9785905102394,Мягкий,14 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5094297_1432244.jpeg
Навесы для автомобилей. Выбор. Планировка. Строительство,Андерсон И.,"Автомобильные навесы - простое и эффективное решение для защиты вашей машины от снега и дождя. Дизайн навеса зависит от общего архитектурного решения дома, участка. Воспользовавшись проектами, представленными в книге, вы сможете подобрать тот навес, который будет выглядеть эстетично и впишется в экстерьер вашего дома или офиса.",1 650 тг,5,Ниола,2008 г.,9785366003216,64,Твердый,290 мм x 205 мм,8 мм,314 г.,http://www.bookcity.kz/content/images/thumbs/5035492_1357823.jpeg
Николай Милютин,Неизвестно,"Книга рассказывает о творчестве всемирно известного теоретика градостроительства Н.А.Милютина. Профессиональный революционер, Милютин в первые годы советской власти занимал ряд ответственных государственных постов (включая пост наркома финансов), а в 1928 г. возглавил Правительственную комиссию по строительству новых городов. Проанализировав большое количество проектов и предложений по планировке новых городов, Милютин в 1930 г. опубликовал оригинальную структурную схему планировки индустриального города - поточно-функциональную систему. Книга предназначена для студентов архитектурных вузов, искусствоведов, архитекторов, художников и дизайнеров, а также для всех, интересующихся местом и ролью архитектурного конструктивизма в развитии и формировании архитектурного авангарда XX века.",1 200 тг,1,"Русский авангард, Архитектура-С",2007 г.,9785964701316,80,Мягкий,200 мм x 145 мм,5 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5004665_1325406.jpeg
Новая детская комната своими руками,Троянская Н.,"Дизайн комнаты оказывает огромное влияние на формирование личности ребенка, поэтому в этом вопросе родителям не стоит полагаться исключительно на детское ""хочу"" или на ""авось, и так неплохо"". Перед вами книга, которая поможет разработать дизайн самой удачной для конкретной семьи детской комнаты, учтя в нем пожелания ребенка и рекомендации психологов и педагогов. Вы сможете не только придумать оформление и подобрать подходящие материалы, но и даже создать своими руками с помощью подробных инструкций любой элемент детской комнаты! Подарите ребенку лучшую комнату на свете!",1 050 тг,3,Рипол Классик,2009 г.,9785386014872,336,Твердый,200 мм x 130 мм,18 мм,296 г.,http://www.bookcity.kz/content/images/thumbs/5042101_1364812.jpeg
Новые идеи. Выбираем напольные покрытия,Неизвестно,"В книге содержатся рекомендации, которые подскажут вам, как выбрать правильной способ отделки полов в комнате или доме. Практические советы помогут качественно провести укладку напольного покрытия: паркета, кафельной плитки, виниловых плиток или линолеума.",550 тг,0,Ниола-пресс,2009 г.,9785366003827,32,Мягкий,215 мм x 170 мм,3 мм,82 г.,http://www.bookcity.kz/content/images/thumbs/5074336_1342997.jpeg
Новые идеи. Оформляем окно,Неизвестно,"Окна-глаза дома. Они - наиболее важная функциональная деталь строительной конструкции, через которую в помещение поступает дневной свет, и одновременно элемент, задающий стиль всего здания. Тщательно подобранные карнизы и занавеси не только станут украшением интерьера, с их помощью можно скорректировать архитектурные недостатки и подчеркнуть достоинства любого жилища. Эта книга поможет вам выбрать подходящие окна и наилучший вариант их оформления.",550 тг,0,Ниола-пресс,2009 г.,9785366003841,32,Мягкий,215 мм x 170 мм,5 мм,80 г.,http://www.bookcity.kz/content/images/thumbs/5022428_1342999.jpeg
Новый дух в архитектуре,Корбюзье Л.,"В 1920-е годы Ле Корбюзье написал целый цикл манифестов модернистской архитектуры - той, которая через несколько десятилетии? изменила облик всего земного шара. ""Новый дух в архитектуре"" и ""Архитектура в эпоху машинизма"" - две небольшие журнальные статьи, оказавшиеся в тени знаменитых книг Корбюзье ""К архитектуре"" и ""Урбанизм"", однако именно здесь принципы грядущего модернизма были сформулированы самым лаконичным и доходчивым образом.",2 600 тг,2,Strelka Press,2017 г.,9785906264596,120,Мягкий,185 мм x 120 мм,9 мм,125 г.,http://www.bookcity.kz/content/images/thumbs/5129971_1462370.jpeg
Объемно-пространственная композиция,Степанов А.,"Изложены общие понятия об основных категориях композиции объемно-пространственных форм в архитектуре. Освещены вопросы масштабности как композиционной категории, понятия ритма, симметрии и асимметрии, контраста и нюанса в архитектуре. На основе анализа памятников и объектов исторической и современной архитектуры и теоретических обобщений доказывается объективный характер композиционных принципов и закономерностей.     Для студентов архитектурных вузов и факультетов.",5 400 тг,1,Архитектура-С,2014 г.,9785964702528,256,Твердый,240 мм x 170 мм,15 мм,550 г.,http://www.bookcity.kz/content/images/thumbs/5121534_1454313.jpeg
Окна и двери вашего жилища,Самойлов В.С.,"Среди всех строительных элементов, входящих в конструкцию здания, важное место занимают окна и двери. От сочетания общей архитектуры здания с дизайном оконных и дверных систем зависит весь облик конкретного строения. Кроме этого, оконные и дверные системы участвуют в разрешении проблем энергосбережения и эксплуатационных расходов на содержание здания.",800 тг,0,Аделант,2008 г.,9785936421426,320,Твердый,200 мм x 130 мм,18 мм,287 г.,http://www.bookcity.kz/content/images/thumbs/5046716_1367798.jpeg
"Окна и двери. Полное руководство по установке, ремонту и оформлению всех типов окон и дверей",Неизвестно,"В этом руководстве вы найдете советы по планированию полного обновления окон и дверей, пошаговые инструкции по демонтажу, установке, отделке и оформлению окон и дверей, простые в исполнении рекомендации по декорированию окон.",5 100 тг,5,Не указано,2008 г.,9785170443659,288,Твердый,290 мм x 220 мм,20 мм,933 г.,http://www.bookcity.kz/content/images/thumbs/5022850_1343024.jpeg
Окна. Полы. Двери. Перегородки. Лестницы. Веранды. Мансарды. Современные столярные работы,Подольский Ю.Ф.,"С этой книгой вы откроете для себя технологии производства и отделки необходимых деревянных конструкций для вашего дома. Здесь вы найдете исчерпывающие сведения о материалах для их изготовления, об особенностях столярных соединений, о разных породах древесины и ее защитной и декоративной обработке.",1 650 тг,3,Клуб Семейного Досуга,2012 г.,9789661434607,384,Твердый,200 мм x 130 мм,20 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5026726_1348402.jpeg
Оригинальные поделки для дома,Хворостухина С.А.,"О том, что из бумаги, ткани и теста можно делать милые вещицы, известно каждому. Однако мало кто знает, что, используя их, можно создавать и подлинные шедевры народно-прикладного искусства, которые будут радовать и удивлять окружающих своей неповторимой красотой. Пышные цветы, яркие панно, объемные декоративные композиции, салфетницы, карандашницы, сумочки, елочные украшения, праздничные гирлянды, фоторамки и многое другое нетрудно выполнить своими руками, освоив приемы обработки таких давно уже полюбившихся мастерицами материалов, как соленое тесто, бумага и ткань.",900 тг,0,Мир книги,2009 г.,9785366004749,240,Твердый,200 мм x 130 мм,15 мм,239 г.,http://www.bookcity.kz/content/images/thumbs/5022792_1343058.jpeg
Освещение сада,Бурдейный М.А.,"Современный частный дом невозможно представить себе без электричества. Однако освещение необходимо не только в доме, но и в саду. Благодаря нашей книге, адресованной как специалистам, так и любителям, вы научитесь правильно прокладывать уличную проводку, устанавливать светильники и рассчитывать нагрузку на электросети так, чтобы осветительные приборы работали долго, надежно и безопасно. Большое внимание уделено использованию освещения в дизайне сада: вы узнаете, как правильно устроить подсветку водоема, клумб, альпинария, одиночного дерева или композиции из растений. В свете фонарей ваш сад станет еще красивее и уютнее!",2 150 тг,0,Фитон+,2008 г.,9785934572113,160,Мягкий,215 мм x 145 мм,8 мм,212 г.,http://www.bookcity.kz/content/images/thumbs/5040065_1361578.jpeg
